file,duration
7081.wav,3.669
7082.wav,5.009
7083.wav,3.426
7084.wav,1.47
7085.wav,3.916
7086.wav,1.933
7087.wav,2.686
7088.wav,5.048
7089.wav,2.237
709.wav,3.859
7090.wav,2.271
7091.wav,4.735
7092.wav,3.086
7093.wav,2.603
7094.wav,2.342
7095.wav,1.767
7096.wav,2.917
7097.wav,7.994
7098.wav,3.369
7099.wav,8.541
71.wav,3.173
710.wav,7.06
7100.wav,2.796
7101.wav,2.856
7102.wav,1.508
7103.wav,2.128
7104.wav,11.475
7105.wav,19.111
7106.wav,8.211
7107.wav,1.78
7108.wav,2.637
7109.wav,1.439
711.wav,3.097
7110.wav,3.553
7111.wav,2.017
7112.wav,3.329
7113.wav,6.684
7114.wav,1.694
7115.wav,2.403
7116.wav,4.084
7117.wav,2.254
7118.wav,4.206
7119.wav,4.214
712.wav,1.457
7120.wav,1.178
7121.wav,2.277
7122.wav,4.795
7123.wav,12.95
7124.wav,2.217
7125.wav,3.247
7126.wav,3.865
7127.wav,12.672
7128.wav,4.4
7129.wav,5.746
713.wav,4.736
7130.wav,4.667
7131.wav,1.561
7132.wav,1.97
7133.wav,9.069
7134.wav,1.904
7135.wav,3.455
7136.wav,4.941
7137.wav,1.27
7138.wav,3.726
7139.wav,2.181
714.wav,3.073
7140.wav,5.133
7141.wav,2.138
7142.wav,1.384
7143.wav,6.371
7144.wav,2.48
7145.wav,3.165
7146.wav,4.373
7147.wav,2.937
7148.wav,2.517
7149.wav,7.341
715.wav,2.094
7150.wav,2.749
7151.wav,5.023
7152.wav,1.624
7153.wav,4.426
7154.wav,7.749
7155.wav,0.911
7156.wav,2.729
7157.wav,5.816
7158.wav,1.83
7159.wav,10.566
716.wav,0.852
7160.wav,3.165
7161.wav,3.22
7162.wav,1.634
7163.wav,11.512
7164.wav,3.554
7165.wav,3.07
7166.wav,5.415
7167.wav,1.481
7168.wav,2.455
7169.wav,0.812
717.wav,5.316
7170.wav,4.296
7171.wav,1.119
7172.wav,6.466
7173.wav,3.921
7174.wav,1.377
7175.wav,2.602
7176.wav,3.126
7177.wav,6.427
7178.wav,1.847
7179.wav,1.517
718.wav,2.683
7180.wav,6.861
7181.wav,2.893
7182.wav,1.539
7183.wav,1.394
7184.wav,9.036
7185.wav,1.5
7186.wav,1.755
7187.wav,3.297
7188.wav,2.518
7189.wav,2.721
719.wav,9.483
7190.wav,3.1
7191.wav,2.385
7192.wav,0.986
7193.wav,1.061
7194.wav,3.563
7195.wav,3.796
7196.wav,1.004
7197.wav,5.702
7198.wav,3.321
7199.wav,2.214
72.wav,6.698
720.wav,7.748
7200.wav,2.563
7201.wav,2.309
7202.wav,4.061
7203.wav,6.35
7204.wav,4.282
7205.wav,1.863
7206.wav,3.832
7207.wav,1.417
7208.wav,3.827
7209.wav,3.639
721.wav,3.097
7210.wav,16.462
7211.wav,1.154
7212.wav,6.045
7213.wav,0.835
7214.wav,0.922
7215.wav,4.489
7216.wav,2.713
7217.wav,1.75
7218.wav,1.604
7219.wav,4.513
722.wav,6.479
7220.wav,18.529
7221.wav,8.585
7222.wav,2.863
7223.wav,1.59
7224.wav,3.996
7225.wav,3.241
7226.wav,2.279
7227.wav,2.12
7228.wav,3.285
7229.wav,7.051
723.wav,1.615
7230.wav,1.238
7231.wav,1.075
7232.wav,9.943
7233.wav,5.787
7234.wav,0.779
7235.wav,1.252
7236.wav,10.997
7237.wav,1.797
7238.wav,2.998
7239.wav,2.301
724.wav,3.698
7240.wav,3.76
7241.wav,1.98
7242.wav,3.735
7243.wav,1.446
7244.wav,3.864
7245.wav,2.281
7246.wav,3.301
7247.wav,2.874
7248.wav,1.647
7249.wav,1.616
725.wav,1.579
7250.wav,2.815
7251.wav,7.739
7252.wav,8.082
7253.wav,3.396
7254.wav,5.082
7255.wav,4.557
7256.wav,3.106
7257.wav,3.582
7258.wav,3.196
7259.wav,1.795
726.wav,4.356
7260.wav,6.297
7261.wav,4.261
7262.wav,5.545
7263.wav,2.038
7264.wav,2.875
7265.wav,6.543
7266.wav,1.041
7267.wav,13.286
7268.wav,4.006
7269.wav,2.419
727.wav,2.61
7270.wav,2.875
7271.wav,1.748
7272.wav,4.992
7273.wav,1.625
7274.wav,3.097
7275.wav,1.558
7276.wav,5.157
7277.wav,1.578
7278.wav,4.659
7279.wav,3.788
728.wav,2.494
7280.wav,1.413
7281.wav,3.273
7282.wav,16.725
7283.wav,9.009
7284.wav,3.541
7285.wav,4.605
7286.wav,6.602
7287.wav,1.303
7288.wav,4.443
7289.wav,9.718
729.wav,3.699
7290.wav,3.041
7291.wav,2.878
7292.wav,0.935
7293.wav,6.988
7294.wav,4.264
7295.wav,3.795
7296.wav,2.628
7297.wav,3.78
7298.wav,2.638
7299.wav,0.828
73.wav,1.176
730.wav,3.434
7300.wav,9.351
7301.wav,5.028
7302.wav,6.759
7303.wav,2.735
7304.wav,2.056
7305.wav,3.39
7306.wav,2.539
7307.wav,6.863
7308.wav,4.404
7309.wav,0.743
731.wav,1.615
7310.wav,1.104
7311.wav,2.945
7312.wav,3.652
7313.wav,5.161
7314.wav,2.155
7315.wav,3.739
7316.wav,1.803
7317.wav,1.366
7318.wav,5.413
7319.wav,2.387
732.wav,2.678
7320.wav,1.825
7321.wav,4.49
7322.wav,24.262
7323.wav,0.847
7324.wav,7.893
7325.wav,4.364
7326.wav,2.107
7327.wav,1.217
7328.wav,2.562
7329.wav,3.191
733.wav,0.718
7330.wav,2.411
7331.wav,1.548
7332.wav,5.169
7333.wav,5.058
7334.wav,2.694
7335.wav,5.499
7336.wav,7.062
7337.wav,16.795
7338.wav,1.114
7339.wav,1.522
734.wav,3.361
7340.wav,2.091
7341.wav,6.844
7342.wav,5.079
7343.wav,1.12
7344.wav,3.761
7345.wav,2.429
7346.wav,1.992
7347.wav,4.533
7348.wav,7.655
7349.wav,0.788
735.wav,1.245
7350.wav,1.781
7351.wav,1.455
7352.wav,5.902
7353.wav,3.34
7354.wav,3.891
7355.wav,1.606
7356.wav,1.471
7357.wav,5.13
7358.wav,7.49
7359.wav,6.971
736.wav,4.296
7360.wav,7.411
7361.wav,2.122
7362.wav,1.713
7363.wav,2.525
7364.wav,5.795
7365.wav,3.544
7366.wav,2.411
7367.wav,3.194
7368.wav,12.01
7369.wav,1.268
737.wav,7.966
7370.wav,1.646
7371.wav,6.909
7372.wav,7.088
7373.wav,1.749
7374.wav,1.669
7375.wav,2.675
7376.wav,3.1
7377.wav,5.327
7378.wav,2.819
7379.wav,2.793
738.wav,1.461
7380.wav,3.155
7381.wav,4.242
7382.wav,5.195
7383.wav,4.355
7384.wav,2.748
7385.wav,3.408
7386.wav,5.357
7387.wav,3.86
7388.wav,3.687
7389.wav,2.423
739.wav,6.599
7390.wav,1.706
7391.wav,3.118
7392.wav,3.333
7393.wav,2.584
7394.wav,2.886
7395.wav,6.139
7396.wav,4.464
7397.wav,3.551
7398.wav,1.961
7399.wav,3.331
74.wav,1.82
740.wav,4.705
7400.wav,3.911
7401.wav,3.152
7402.wav,0.83
7403.wav,2.586
7404.wav,7.066
7405.wav,4.183
7406.wav,3.235
7407.wav,1.703
7408.wav,1.389
7409.wav,2.054
741.wav,1.783
7410.wav,1.576
7411.wav,3.868
7412.wav,4.06
7413.wav,7.957
7414.wav,2.061
7415.wav,1.681
7416.wav,6.394
7417.wav,5.813
7418.wav,4.001
7419.wav,4.977
742.wav,2.577
7420.wav,5.995
7421.wav,13.12
7422.wav,6.285
7423.wav,11.178
7424.wav,8.34
7425.wav,1.455
7426.wav,0.802
7427.wav,3.153
7428.wav,3.093
7429.wav,7.343
743.wav,14.241
7430.wav,4.719
7431.wav,10.156
7432.wav,1.463
7433.wav,1.762
7434.wav,1.405
7435.wav,3.322
7436.wav,2.984
7437.wav,7.14
7438.wav,2.665
7439.wav,4.862
744.wav,6.379
7440.wav,12.684
7441.wav,1.662
7442.wav,0.737
7443.wav,4.635
7444.wav,1.367
7445.wav,5.926
7446.wav,9.939
7447.wav,3.331
7448.wav,1.61
7449.wav,1.372
745.wav,2.676
7450.wav,2.68
7451.wav,22.968
7452.wav,3.073
7453.wav,6.204
7454.wav,3.479
7455.wav,2.5
7456.wav,11.466
7457.wav,6.264
7458.wav,1.506
7459.wav,12.058
746.wav,2.187
7460.wav,1.864
7461.wav,8.273
7462.wav,9.69
7463.wav,2.797
7464.wav,3.837
7465.wav,2.731
7466.wav,7.996
7467.wav,1.608
7468.wav,4.448
7469.wav,1.958
747.wav,3.201
7470.wav,3.184
7471.wav,0.96
7472.wav,2.147
7473.wav,6.459
7474.wav,4.76
7475.wav,2.012
7476.wav,3.25
7477.wav,7.686
7478.wav,6.474
7479.wav,2.903
748.wav,4.9
7480.wav,3.074
7481.wav,2.961
7482.wav,1.689
7483.wav,1.748
7484.wav,1.689
7485.wav,2.534
7486.wav,4.669
7487.wav,2.806
7488.wav,7.57
7489.wav,2.165
749.wav,2.591
7490.wav,20.142
7491.wav,5.591
7492.wav,2.935
7493.wav,6.421
7494.wav,5.877
7495.wav,3.558
7496.wav,1.395
7497.wav,1.781
7498.wav,5.235
7499.wav,0.828
75.wav,1.906
750.wav,2.131
7500.wav,2.816
7501.wav,2.077
7502.wav,7.772
7503.wav,2.249
7504.wav,3.773
7505.wav,6.664
7506.wav,2.434
7507.wav,2.099
7508.wav,1.479
7509.wav,2.764
751.wav,2.939
7510.wav,2.535
7511.wav,4.009
7512.wav,5.453
7513.wav,1.952
7514.wav,2.664
7515.wav,12.422
7516.wav,3.422
7517.wav,2.759
7518.wav,1.427
7519.wav,2.554
752.wav,3.193
7520.wav,3.449
7521.wav,1.714
7522.wav,4.462
7523.wav,2.753
7524.wav,4.0
7525.wav,3.241
7526.wav,2.647
7527.wav,4.461
7528.wav,1.153
7529.wav,9.25
753.wav,3.156
7530.wav,2.048
7531.wav,1.748
7532.wav,3.008
7533.wav,4.49
7534.wav,7.651
7535.wav,7.438
7536.wav,2.258
7537.wav,2.571
7538.wav,2.039
7539.wav,3.423
754.wav,1.754
7540.wav,4.545
7541.wav,5.225
7542.wav,9.122
7543.wav,2.329
7544.wav,4.316
7545.wav,11.552
7546.wav,3.78
7547.wav,2.257
7548.wav,1.441
7549.wav,3.075
755.wav,5.964
7550.wav,8.931
7551.wav,8.035
7552.wav,5.075
7553.wav,2.506
7554.wav,0.853
7555.wav,2.074
7556.wav,2.72
7557.wav,0.794
7558.wav,2.134
7559.wav,3.115
756.wav,2.253
7560.wav,4.739
7561.wav,2.988
7562.wav,2.311
7563.wav,2.603
7564.wav,3.328
7565.wav,2.098
7566.wav,1.684
7567.wav,2.298
7568.wav,1.36
7569.wav,1.326
757.wav,4.413
7570.wav,9.95
7571.wav,3.272
7572.wav,16.473
7573.wav,4.192
7574.wav,5.149
7575.wav,8.579
7576.wav,0.893
7577.wav,4.241
7578.wav,5.707
7579.wav,2.005
758.wav,3.847
7580.wav,4.331
7581.wav,4.447
7582.wav,2.684
7583.wav,3.275
7584.wav,2.883
7585.wav,3.47
7586.wav,5.586
7587.wav,1.174
7588.wav,9.122
7589.wav,2.614
759.wav,1.702
7590.wav,5.582
7591.wav,4.112
7592.wav,1.224
7593.wav,0.822
7594.wav,2.993
7595.wav,1.195
7596.wav,3.241
7597.wav,2.512
7598.wav,7.394
7599.wav,1.319
76.wav,2.881
760.wav,5.539
7600.wav,0.983
7601.wav,4.119
7602.wav,3.993
7603.wav,3.44
7604.wav,3.996
7605.wav,1.557
7606.wav,4.386
7607.wav,1.566
7608.wav,3.079
7609.wav,4.035
761.wav,3.144
7610.wav,2.472
7611.wav,2.845
7612.wav,2.818
7613.wav,3.509
7614.wav,3.525
7615.wav,1.416
7616.wav,5.079
7617.wav,2.816
7618.wav,2.832
7619.wav,10.996
762.wav,1.528
7620.wav,8.953
7621.wav,2.976
7622.wav,4.32
7623.wav,2.714
7624.wav,0.73
7625.wav,4.391
7626.wav,13.959
7627.wav,1.53
7628.wav,8.85
7629.wav,2.933
763.wav,17.452
7630.wav,18.423
7631.wav,3.649
7632.wav,1.38
7633.wav,2.261
7634.wav,11.927
7635.wav,0.816
7636.wav,2.938
7637.wav,2.854
7638.wav,2.111
7639.wav,2.836
764.wav,5.387
7640.wav,1.283
7641.wav,0.773
7642.wav,1.614
7643.wav,3.201
7644.wav,1.472
7645.wav,4.602
7646.wav,3.539
7647.wav,5.888
7648.wav,4.413
7649.wav,2.931
765.wav,13.872
7650.wav,1.752
7651.wav,2.397
7652.wav,6.741
7653.wav,3.851
7654.wav,3.213
7655.wav,13.675
7656.wav,3.721
7657.wav,1.512
7658.wav,3.476
7659.wav,2.648
766.wav,3.419
7660.wav,3.011
7661.wav,7.838
7662.wav,4.104
7663.wav,2.539
7664.wav,0.902
7665.wav,1.129
7666.wav,4.159
7667.wav,4.312
7668.wav,8.167
7669.wav,1.09
767.wav,6.374
7670.wav,3.953
7671.wav,3.716
7672.wav,1.816
7673.wav,9.837
7674.wav,2.614
7675.wav,2.829
7676.wav,19.203
7677.wav,2.829
7678.wav,3.717
7679.wav,1.531
768.wav,1.962
7680.wav,3.928
7681.wav,1.798
7682.wav,14.719
7683.wav,2.862
7684.wav,3.067
7685.wav,7.554
7686.wav,1.89
7687.wav,1.229
7688.wav,4.518
7689.wav,7.915
769.wav,1.861
7690.wav,1.918
7691.wav,7.705
7692.wav,3.018
7693.wav,3.132
7694.wav,2.073
7695.wav,2.559
7696.wav,3.574
7697.wav,1.321
7698.wav,2.184
7699.wav,1.688
77.wav,1.227
770.wav,4.727
7700.wav,1.74
7701.wav,4.012
7702.wav,1.963
7703.wav,24.05
7704.wav,3.943
7705.wav,1.831
7706.wav,2.909
7707.wav,4.071
7708.wav,2.804
7709.wav,1.826
771.wav,3.883
7710.wav,7.37
7711.wav,4.271
7712.wav,2.108
7713.wav,0.914
7714.wav,2.268
7715.wav,1.714
7716.wav,3.07
7717.wav,1.054
7718.wav,9.173
7719.wav,9.569
772.wav,7.172
7720.wav,2.705
7721.wav,1.811
7722.wav,5.164
7723.wav,1.775
7724.wav,1.177
7725.wav,3.77
7726.wav,3.135
7727.wav,4.849
7728.wav,9.442
7729.wav,5.858
773.wav,8.092
7730.wav,14.437
7731.wav,1.177
7732.wav,3.066
7733.wav,5.963
7734.wav,2.015
7735.wav,3.62
7736.wav,1.611
7737.wav,10.358
7738.wav,5.039
7739.wav,1.454
774.wav,2.031
7740.wav,2.568
7741.wav,11.745
7742.wav,10.247
7743.wav,1.904
7744.wav,2.546
7745.wav,0.909
7746.wav,2.881
7747.wav,0.802
7748.wav,3.458
7749.wav,6.309
775.wav,2.264
7750.wav,2.042
7751.wav,6.199
7752.wav,3.866
7753.wav,1.683
7754.wav,7.627
7755.wav,8.128
7756.wav,1.845
7757.wav,2.379
7758.wav,6.417
7759.wav,7.522
776.wav,1.584
7760.wav,5.062
7761.wav,0.867
7762.wav,5.964
7763.wav,4.107
7764.wav,7.761
7765.wav,6.927
7766.wav,1.51
7767.wav,4.044
7768.wav,1.775
7769.wav,8.646
777.wav,11.86
7770.wav,2.014
7771.wav,2.803
7772.wav,3.654
7773.wav,5.321
7774.wav,1.278
7775.wav,2.972
7776.wav,2.572
7777.wav,8.66
7778.wav,2.069
7779.wav,7.054
778.wav,0.97
7780.wav,5.344
7781.wav,2.055
7782.wav,4.427
7783.wav,6.194
7784.wav,2.495
7785.wav,2.112
7786.wav,2.036
7787.wav,3.202
7788.wav,0.802
7789.wav,1.919
779.wav,1.8
7790.wav,6.379
7791.wav,3.409
7792.wav,2.608
7793.wav,1.304
7794.wav,4.07
7795.wav,3.57
7796.wav,15.089
7797.wav,20.047
7798.wav,2.556
7799.wav,3.118
78.wav,1.822
780.wav,2.761
7800.wav,13.991
7801.wav,2.814
7802.wav,1.353
7803.wav,4.716
7804.wav,4.075
7805.wav,1.633
7806.wav,1.853
7807.wav,2.022
7808.wav,3.968
7809.wav,6.344
781.wav,2.269
7810.wav,1.891
7811.wav,2.113
7812.wav,9.371
7813.wav,9.018
7814.wav,3.506
7815.wav,11.524
7816.wav,5.258
7817.wav,3.205
7818.wav,23.583
7819.wav,1.704
782.wav,2.661
7820.wav,13.918
7821.wav,1.749
7822.wav,7.293
7823.wav,4.457
7824.wav,2.05
7825.wav,2.507
7826.wav,7.425
7827.wav,2.748
7828.wav,4.551
7829.wav,5.681
783.wav,7.86
7830.wav,3.364
7831.wav,3.76
7832.wav,1.026
7833.wav,3.587
7834.wav,11.417
7835.wav,2.463
7836.wav,6.989
7837.wav,2.25
7838.wav,2.239
7839.wav,4.469
784.wav,9.786
7840.wav,1.587
7841.wav,2.226
7842.wav,8.527
7843.wav,1.114
7844.wav,5.195
7845.wav,4.983
7846.wav,4.286
7847.wav,7.657
7848.wav,2.445
7849.wav,3.507
785.wav,6.567
7850.wav,3.448
7851.wav,1.735
7852.wav,1.796
7853.wav,7.769
7854.wav,2.974
7855.wav,2.24
7856.wav,3.047
7857.wav,2.191
7858.wav,3.042
7859.wav,6.492
786.wav,4.037
7860.wav,6.31
7861.wav,2.848
7862.wav,3.764
7863.wav,0.994
7864.wav,4.547
7865.wav,2.508
7866.wav,0.846
7867.wav,2.264
7868.wav,7.132
7869.wav,4.4
787.wav,8.72
7870.wav,1.625
7871.wav,11.907
7872.wav,5.831
7873.wav,3.336
7874.wav,3.703
7875.wav,2.212
7876.wav,0.705
7877.wav,3.89
7878.wav,8.25
7879.wav,3.54
788.wav,1.605
7880.wav,3.153
7881.wav,2.966
7882.wav,0.846
7883.wav,1.18
7884.wav,1.675
7885.wav,2.463
7886.wav,3.061
7887.wav,5.131
7888.wav,2.905
7889.wav,4.511
789.wav,3.675
7890.wav,1.631
7891.wav,2.34
7892.wav,4.306
7893.wav,7.534
7894.wav,4.117
7895.wav,7.026
7896.wav,2.573
7897.wav,3.529
7898.wav,6.55
7899.wav,1.298
79.wav,2.35
790.wav,2.949
7900.wav,1.713
7901.wav,8.358
7902.wav,1.809
7903.wav,6.663
7904.wav,1.229
7905.wav,2.865
7906.wav,6.219
7907.wav,1.847
7908.wav,5.281
7909.wav,2.814
791.wav,7.364
7910.wav,3.655
7911.wav,4.345
7912.wav,7.847
7913.wav,4.465
7914.wav,3.502
7915.wav,2.202
7916.wav,2.364
7917.wav,3.417
7918.wav,1.702
7919.wav,8.861
792.wav,1.186
7920.wav,2.299
7921.wav,4.724
7922.wav,6.137
7923.wav,3.729
7924.wav,1.258
7925.wav,7.962
7926.wav,1.936
7927.wav,1.244
7928.wav,3.666
7929.wav,5.826
793.wav,2.311
7930.wav,6.175
7931.wav,2.716
7932.wav,9.785
7933.wav,1.308
7934.wav,2.256
7935.wav,3.527
7936.wav,1.228
7937.wav,4.012
7938.wav,7.749
7939.wav,1.708
794.wav,1.64
7940.wav,1.521
7941.wav,2.767
7942.wav,4.93
7943.wav,2.771
7944.wav,1.065
7945.wav,7.482
7946.wav,0.824
7947.wav,2.454
7948.wav,2.112
7949.wav,4.751
795.wav,10.25
7950.wav,1.754
7951.wav,4.111
7952.wav,1.584
7953.wav,3.069
7954.wav,3.609
7955.wav,2.167
7956.wav,1.226
7957.wav,7.505
7958.wav,2.227
7959.wav,7.132
796.wav,9.987
7960.wav,6.385
7961.wav,4.449
7962.wav,2.643
7963.wav,1.979
7964.wav,8.835
7965.wav,16.711
7966.wav,4.337
7967.wav,2.916
7968.wav,3.766
7969.wav,7.028
797.wav,15.021
7970.wav,3.11
7971.wav,4.898
7972.wav,2.437
7973.wav,6.565
7974.wav,4.034
7975.wav,4.845
7976.wav,5.051
7977.wav,2.359
7978.wav,2.409
7979.wav,1.203
798.wav,2.576
7980.wav,3.353
7981.wav,4.895
7982.wav,4.559
7983.wav,2.591
7984.wav,4.522
7985.wav,2.651
7986.wav,2.094
7987.wav,1.696
7988.wav,3.624
7989.wav,3.981
799.wav,3.317
7990.wav,4.861
7991.wav,4.125
7992.wav,1.812
7993.wav,1.27
7994.wav,6.19
7995.wav,1.863
7996.wav,1.542
7997.wav,5.793
7998.wav,1.808
7999.wav,4.803
8.wav,5.146
80.wav,5.366
800.wav,6.43
8000.wav,9.511
8001.wav,3.944
8002.wav,1.722
8003.wav,2.151
8004.wav,5.715
8005.wav,4.517
8006.wav,4.393
8007.wav,3.831
8008.wav,0.993
8009.wav,6.382
801.wav,3.107
8010.wav,2.337
8011.wav,3.445
8012.wav,1.21
8013.wav,10.119
8014.wav,1.402
8015.wav,2.42
8016.wav,4.97
8017.wav,1.958
8018.wav,2.81
8019.wav,8.777
802.wav,4.363
8020.wav,1.301
8021.wav,2.834
8022.wav,2.861
8023.wav,4.881
8024.wav,4.38
8025.wav,9.832
8026.wav,1.806
8027.wav,3.233
8028.wav,7.667
8029.wav,5.729
803.wav,3.1
8030.wav,2.628
8031.wav,2.669
8032.wav,4.793
8033.wav,2.433
8034.wav,1.334
8035.wav,4.768
8036.wav,18.479
8037.wav,3.998
8038.wav,3.033
8039.wav,0.864
804.wav,3.01
8040.wav,3.437
8041.wav,3.015
8042.wav,9.032
8043.wav,2.615
8044.wav,2.85
8045.wav,1.459
8046.wav,1.61
8047.wav,7.872
8048.wav,2.421
8049.wav,4.187
805.wav,5.05
8050.wav,2.623
8051.wav,3.55
8052.wav,1.835
8053.wav,2.688
8054.wav,4.245
8055.wav,9.963
8056.wav,4.456
8057.wav,3.91
8058.wav,7.203
8059.wav,6.029
806.wav,2.543
8060.wav,4.6
8061.wav,1.701
8062.wav,23.061
8063.wav,3.949
8064.wav,2.517
8065.wav,5.225
8066.wav,4.633
8067.wav,2.52
8068.wav,3.642
8069.wav,3.392
807.wav,9.334
8070.wav,2.177
8071.wav,9.707
8072.wav,2.638
8073.wav,2.818
8074.wav,1.513
8075.wav,7.009
8076.wav,1.013
8077.wav,2.313
8078.wav,1.377
8079.wav,3.705
808.wav,3.032
8080.wav,1.133
8081.wav,1.312
8082.wav,9.592
8083.wav,6.49
8084.wav,1.334
8085.wav,4.722
8086.wav,4.791
8087.wav,5.668
8088.wav,2.524
8089.wav,1.958
809.wav,8.938
8090.wav,24.488
8091.wav,2.616
8092.wav,2.407
8093.wav,7.509
8094.wav,4.308
8095.wav,3.602
8096.wav,6.891
8097.wav,2.61
8098.wav,2.798
8099.wav,7.918
81.wav,1.918
810.wav,2.772
8100.wav,5.251
8101.wav,5.324
8102.wav,2.911
8103.wav,5.153
8104.wav,1.303
8105.wav,7.889
8106.wav,3.344
8107.wav,6.521
8108.wav,16.31
8109.wav,3.551
811.wav,1.157
8110.wav,5.285
8111.wav,2.436
8112.wav,2.054
8113.wav,2.927
8114.wav,2.246
8115.wav,8.303
8116.wav,0.801
8117.wav,4.527
8118.wav,2.299
8119.wav,2.103
812.wav,3.8
8120.wav,5.66
8121.wav,2.715
8122.wav,4.324
8123.wav,3.827
8124.wav,5.789
8125.wav,3.305
8126.wav,1.581
8127.wav,2.106
8128.wav,1.613
8129.wav,1.141
813.wav,2.677
8130.wav,2.161
8131.wav,3.201
8132.wav,1.517
8133.wav,1.649
8134.wav,2.71
8135.wav,8.021
8136.wav,1.265
8137.wav,2.354
8138.wav,2.761
8139.wav,23.732
814.wav,1.143
8140.wav,2.118
8141.wav,2.198
8142.wav,4.968
8143.wav,6.029
8144.wav,1.705
8145.wav,2.591
8146.wav,4.136
8147.wav,5.349
8148.wav,3.45
8149.wav,2.807
815.wav,2.428
8150.wav,4.508
8151.wav,2.39
8152.wav,5.125
8153.wav,2.009
8154.wav,5.212
8155.wav,1.992
8156.wav,6.895
8157.wav,5.321
8158.wav,10.485
8159.wav,5.138
816.wav,1.609
8160.wav,2.519
8161.wav,2.17
8162.wav,3.017
8163.wav,2.596
8164.wav,8.627
8165.wav,5.025
8166.wav,4.632
8167.wav,1.96
8168.wav,12.673
8169.wav,1.592
817.wav,2.761
8170.wav,5.651
8171.wav,2.021
8172.wav,2.551
8173.wav,1.021
8174.wav,1.925
8175.wav,2.779
8176.wav,3.401
8177.wav,4.579
8178.wav,4.029
8179.wav,1.794
818.wav,4.053
8180.wav,1.578
8181.wav,0.853
8182.wav,4.812
8183.wav,1.925
8184.wav,2.653
8185.wav,2.235
8186.wav,1.742
8187.wav,5.337
8188.wav,0.93
8189.wav,2.014
819.wav,5.088
8190.wav,4.29
8191.wav,8.443
8192.wav,2.116
8193.wav,8.207
8194.wav,5.355
8195.wav,5.687
8196.wav,2.201
8197.wav,4.34
8198.wav,1.189
8199.wav,3.384
82.wav,9.57
820.wav,1.794
8200.wav,8.657
8201.wav,1.867
8202.wav,5.196
8203.wav,2.537
8204.wav,2.386
8205.wav,5.652
8206.wav,2.768
8207.wav,3.991
8208.wav,1.631
8209.wav,4.373
821.wav,3.307
8210.wav,3.427
8211.wav,2.82
8212.wav,11.908
8213.wav,4.93
8214.wav,12.946
8215.wav,4.399
8216.wav,3.98
8217.wav,4.526
8218.wav,3.959
8219.wav,4.41
822.wav,3.432
8220.wav,3.629
8221.wav,5.186
8222.wav,2.681
8223.wav,6.385
8224.wav,4.912
8225.wav,1.07
8226.wav,3.716
8227.wav,2.991
8228.wav,3.39
8229.wav,3.613
823.wav,2.286
8230.wav,2.244
8231.wav,4.355
8232.wav,1.22
8233.wav,3.705
8234.wav,9.294
8235.wav,7.479
8236.wav,5.254
8237.wav,2.691
8238.wav,1.326
8239.wav,2.693
824.wav,4.237
8240.wav,1.313
8241.wav,1.094
8242.wav,1.519
8243.wav,1.444
8244.wav,4.217
8245.wav,21.829
8246.wav,3.884
8247.wav,2.563
8248.wav,1.846
8249.wav,4.277
825.wav,2.645
8250.wav,3.674
8251.wav,1.368
8252.wav,2.211
8253.wav,1.723
8254.wav,2.261
8255.wav,2.072
8256.wav,3.795
8257.wav,2.904
8258.wav,1.858
8259.wav,7.102
826.wav,1.771
8260.wav,2.051
8261.wav,3.471
8262.wav,4.579
8263.wav,9.179
8264.wav,1.782
8265.wav,4.12
8266.wav,1.174
8267.wav,1.68
8268.wav,2.385
8269.wav,2.863
827.wav,1.555
8270.wav,2.727
8271.wav,10.049
8272.wav,3.98
8273.wav,13.516
8274.wav,1.667
8275.wav,3.993
8276.wav,1.552
8277.wav,1.521
8278.wav,10.496
8279.wav,2.18
828.wav,2.274
8280.wav,2.219
8281.wav,0.647
8282.wav,4.075
8283.wav,5.656
8284.wav,1.94
8285.wav,6.608
8286.wav,0.799
8287.wav,2.041
8288.wav,3.449
8289.wav,5.591
829.wav,1.741
8290.wav,4.358
8291.wav,10.483
8292.wav,3.145
8293.wav,3.215
8294.wav,2.888
8295.wav,17.926
8296.wav,1.724
8297.wav,3.182
8298.wav,1.961
8299.wav,4.227
83.wav,2.511
830.wav,3.872
8300.wav,2.034
8301.wav,2.665
8302.wav,4.888
8303.wav,3.166
8304.wav,2.6
8305.wav,6.621
8306.wav,2.761
8307.wav,1.967
8308.wav,2.458
8309.wav,8.656
831.wav,11.148
8310.wav,6.099
8311.wav,7.553
8312.wav,6.065
8313.wav,1.865
8314.wav,4.177
8315.wav,7.407
8316.wav,3.232
8317.wav,3.238
8318.wav,5.384
8319.wav,4.267
832.wav,1.641
8320.wav,2.449
8321.wav,2.189
8322.wav,3.114
8323.wav,4.611
8324.wav,3.515
8325.wav,2.09
8326.wav,0.837
8327.wav,1.21
8328.wav,14.438
8329.wav,2.14
833.wav,4.783
8330.wav,3.126
8331.wav,3.677
8332.wav,5.081
8333.wav,1.453
8334.wav,4.207
8335.wav,3.959
8336.wav,2.129
8337.wav,1.98
8338.wav,3.362
8339.wav,5.168
834.wav,6.498
8340.wav,5.208
8341.wav,6.793
8342.wav,1.693
8343.wav,10.638
8344.wav,1.942
8345.wav,7.254
8346.wav,8.425
8347.wav,1.638
8348.wav,5.564
8349.wav,5.312
835.wav,11.019
8350.wav,1.226
8351.wav,3.286
8352.wav,3.72
